oid,candid,mjd,fid,magpsf,magpsf_corr,magap,magap_corr,sigmapsf,sigmapsf_corr,sigmagap,sigmagap_corr,ra,dec,rb,alert.field,alert.ndethist,alert.nneg,alert.jdstarthist,alert.distnr,alert.tblid,alert.pid,alert.aimagerat,alert.sgmag1,alert.ssmagnr,alert.magapbig,alert.sigmagnr,alert.ssdistnr,alert.magdiff,alert.parent_candid,sgscore1,alert.magref,alert.decnr,alert.jdendref,alert.sgscore2,alert.szmag1,alert.nframesref,alert.classtar,alert.szmag2,alert.xpos,alert.srmag1,alert.nbad,alert.diffmaglim,alert.sigmagref,alert.sky,alert.jdstartref,alert.seeratio,alert.ncovhist,alert.aimage,alert.elong,alert.fwhm,alert.bimagerat,alert.objectidps3,alert.sgmag3,alert.magfromlim,alert.szmag3,alert.programid,alert.pdiffimfilename,alert.ssnamenr,alert.rfid,alert.mindtoedge,alert.rcid,alert.jdendhist,alert.sgmag2,alert.distpsnr2,alert.simag1,alert.jd,alert.objectidps1,alert.nmtchps,alert.distpsnr1,alert.simag3,alert.simag2,alert.programpi,alert.srmag3,alert.ypos,alert.sharpnr,alert.nid,alert.chinr,alert.objectidps2,alert.srmag2,alert.magnr,alert.bimage,alert.ranr,alert.scorr,alert.chipsf,alert.sigmagapbig,alert.sgscore3,alert.tooflag,alert.distpsnr3,isdiffpos,alert.sumrat,alert.zpclrcov,alert.nmatches,alert.clrcoeff,alert.neargaia,alert.ssnrms,alert.magzpscirms,alert.drb,alert.dsnrms,alert.dsdiff,alert.drbversion,alert.magzpsciunc,alert.zpmed,alert.maggaiabright,alert.magzpsci,alert.neargaiabright,alert.rbversion,alert.clrmed,alert.candid,alert.exptime,alert.clrrms,alert.clrcounc,alert.maggaia,alert.fid,alert.ra,alert.dec,alert.magpsf,alert.sigmapsf,alert.magap,alert.sigmagap,alert.rb,alert.magpsf_corr,alert.sigmapsf_corr,alert.magap_corr,alert.sigmagap_corr
ZTF17aacwbiw,1030485212015010018,58784.484375,1,18.241758346557617,15.248764038085938,18.30069923400879,15.252413749694824,0.10851498693227768,0.01481164526194334,0.07159999758005142,0.013846606947481632,114.82853698730469,25.22246551513672,0.691428542137146,615,197,0,2458042.0,0.6627455353736877,18,1030485180416.0,0.34829679131507874,14.909799575805664,-999.0,18.276100158691406,0.014000000432133675,-999.0,0.05894099920988083,-1000.0,0.9970830082893372,15.319999694824219,25.222476959228516,2458430.0,0.30797600746154785,14.800100326538086,15,0.7850000262260437,20.492300033569336,2775.25,14.942700386047363,0,19.76352882385254,0.014000000432133675,0.713737428188324,2458166.75,2.0,456,0.8190000057220459,1.04865562915802,2.351442813873291,0.33213651180267334,1.3826114765140787e+17,18.40839958190918,1.4628291130065918,17.9552001953125,1,ztf_20191028485208_000615_zg_c06_o_q1_scimrefdiffimg.fits,null,615120120,174.97689819335938,20,2458785.0,-999.0,12.084898948669434,15.081899642944336,2458785.0,1.3826114765140787e+17,11,0.6537696719169617,17.96339988708496,21.431800842285156,Kulkarni,18.096099853515625,2905.523193359375,0.007000000216066837,1030,0.6129999756813049,1.3826114765140787e+17,-999.0,15.319999694824219,0.781000018119812,114.82874298095703,15.23928451538086,2.91316556930542,0.0820000022649765,0.9966670274734497,0,15.699703216552734,-1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aacwbiw,854174762015015011,58608.17578125,1,16.573442459106445,15.02249813079834,16.630800247192383,15.035971641540527,0.032609738409519196,0.013205762952566147,0.01899999938905239,0.011631027795374393,114.82877349853516,25.222414016723633,0.7171428799629211,615,77,0,2458042.0,0.23585999011993408,11,854174793728.0,0.17283464968204498,14.909799575805664,-999.0,16.624799728393555,0.014000000432133675,-999.0,0.057356998324394226,-1000.0,0.9970830082893372,15.319999694824219,25.222476959228516,2458430.0,0.30797600746154785,14.800100326538086,15,0.9990000128746033,20.492300033569336,2736.5810546875,14.942700386047363,0,20.220693588256836,0.014000000432133675,0.010024210438132286,2458166.75,0.5197890996932983,184,0.878000020980835,1.0103567838668823,5.079999923706055,0.17106299102306366,1.3826114765140787e+17,18.40839958190918,3.5898940563201904,17.9552001953125,1,ztf_20190505174757_000615_zg_c06_o_q1_scimrefdiffimg.fits,null,615120120,204.514892578125,20,2458608.75,-999.0,11.485816955566406,15.081899642944336,2458608.75,1.3826114765140787e+17,11,0.18397729098796844,17.96339988708496,21.431800842285156,Kulkarni,18.096099853515625,2875.985107421875,0.007000000216066837,854,0.6129999756813049,1.3826114765140787e+17,-999.0,15.319999694824219,0.8690000176429749,114.82874298095703,22.412811279296875,21.473817825317383,0.021800000220537186,0.9966670274734497,0,15.566804885864258,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aacwbiw,685426462015010004,58439.42578125,1,17.459932327270508,15.178380966186523,17.474199295043945,15.180115699768066,0.08405628800392151,0.016020359471440315,0.030700000002980232,0.012854969128966331,114.82878112792969,25.222497940063477,0.6166666746139526,615,32,2,2458042.0,0.11798261851072311,4,685426475008.0,0.3295774757862091,14.909799575805664,-999.0,17.497800827026367,0.014000000432133675,-999.0,0.014267000369727612,-1000.0,0.9970830082893372,15.319999694824219,25.222476959228516,2458430.0,0.30797600746154785,14.800100326538086,15,0.9980000257492065,20.492300033569336,2711.4619140625,14.942700386047363,0,20.688180923461914,0.014000000432133675,0.020443350076675415,2458166.75,1.1869078874588013,110,0.7020000219345093,1.240282654762268,2.130000114440918,0.265727698802948,1.3826114765140787e+17,18.40839958190918,3.2139804363250732,17.9552001953125,1,ztf_20181117426470_000615_zg_c06_o_q1_scimrefdiffimg.fits,null,615120120,102.18599700927734,20,2458440.0,-999.0,11.335898399353027,15.081899642944336,2458440.0,1.3826114765140787e+17,11,0.19478359818458557,17.96339988708496,21.431800842285156,Kulkarni,18.096099853515625,2978.31396484375,0.007000000216066837,685,0.6129999756813049,1.3826114765140787e+17,-999.0,15.319999694824219,0.5659999847412109,114.82874298095703,22.755226135253906,29.23235511779785,0.03539999946951866,0.9966670274734497,0,15.869722366333008,-1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aacwbiw,676371992015015041,58430.37109375,1,15.740028381347656,14.75725269317627,15.741700172424316,14.757928848266602,0.030886175110936165,0.015019242651760578,0.007499999832361937,0.008876033127307892,114.82872772216797,25.222444534301758,0.8399999737739563,615,24,1,2458042.0,0.1218426451086998,41,676372021248.0,0.27563637495040894,14.909799575805664,-999.0,15.731300354003906,0.014000000432133675,-999.0,0.0016720000421628356,-1000.0,0.9970830082893372,15.319999694824219,25.222476959228516,2458430.0,0.30797600746154785,14.800100326538086,15,0.9950000047683716,20.492300033569336,2716.906005859375,14.942700386047363,0,20.86985206604004,0.014000000432133675,0.04027621075510979,2458166.75,0.9111016988754272,98,0.7580000162124634,1.0369356870651245,2.75,0.26581817865371704,1.3826114765140787e+17,18.40839958190918,5.128152370452881,17.9552001953125,1,ztf_20181108371991_000615_zg_c06_o_q1_scimrefdiffimg.fits,null,615120120,160.5821075439453,20,2458430.75,-999.0,11.55673599243164,15.081899642944336,2458430.75,1.3826114765140787e+17,11,0.05026281625032425,17.96339988708496,21.431800842285156,Kulkarni,18.096099853515625,2919.91796875,0.007000000216066837,676,0.6129999756813049,1.3826114765140787e+17,-999.0,15.319999694824219,0.7310000061988831,114.82874298095703,33.224082946777344,34.56123352050781,0.00800000037997961,0.9966670274734497,0,15.664011001586914,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aacwbiw,972488832015010017,58726.48828125,1,17.580812454223633,15.192461013793945,17.618200302124023,15.196541786193848,0.10518615692853928,0.017054827883839607,0.050700001418590546,0.01363182533532381,114.82872772216797,25.222558975219727,0.8442857265472412,615,136,0,2458042.0,0.2983216345310211,17,972488835072.0,0.6081360578536987,14.909799575805664,-999.0,17.569499969482422,0.014000000432133675,-999.0,0.037386998534202576,-1000.0,0.9970830082893372,15.319999694824219,25.222476959228516,2458430.0,0.30797600746154785,14.800100326538086,15,0.9919999837875366,20.492300033569336,2798.005615234375,14.942700386047363,0,19.80281639099121,0.014000000432133675,-0.15846270322799683,2458166.75,2.0,264,0.9390000104904175,1.2194805145263672,1.5440623760223389,0.49868452548980713,1.3826114765140787e+17,18.40839958190918,2.184616804122925,17.9552001953125,1,ztf_20190831488831_000615_zg_c06_o_q1_scimrefdiffimg.fits,null,615120120,243.1553955078125,20,2458727.0,-999.0,11.392029762268066,15.081899642944336,2458727.0,1.3826114765140787e+17,11,0.37644538283348083,17.96339988708496,21.431800842285156,Kulkarni,18.096099853515625,2837.344482421875,0.007000000216066837,972,0.6129999756813049,1.3826114765140787e+17,-999.0,15.319999694824219,0.7699999809265137,114.82874298095703,5.20535135269165,4.369326591491699,0.058400001376867294,0.9966670274734497,0,16.07554054260254,-1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aacwbiw,844214502015010013,58598.21484375,1,17.1417293548584,15.134082794189453,17.13559913635254,15.133115768432617,0.06508762389421463,0.015623309649527073,0.025800000876188278,0.012472320348024368,114.82870483398438,25.222488403320312,0.6271428465843201,615,72,0,2458042.0,0.14594893157482147,13,844214501376.0,0.30714285373687744,14.909799575805664,-999.0,17.132099151611328,0.014000000432133675,-999.0,-0.006128999870270491,-1000.0,0.9970830082893372,15.319999694824219,25.222476959228516,2458430.0,0.30797600746154785,14.800100326538086,15,0.9459999799728394,20.492300033569336,2696.84375,14.942700386047363,0,20.408607482910156,0.014000000432133675,-0.04015586897730827,2458166.75,0.9852142930030823,176,0.7739999890327454,1.1639097929000854,2.5199999809265137,0.2638888955116272,1.3826114765140787e+17,18.40839958190918,3.273008346557617,17.9552001953125,1,ztf_20190425214502_000615_zg_c06_o_q1_scimrefdiffimg.fits,null,615120120,138.44979858398438,20,2458598.75,-999.0,11.574551582336426,15.081899642944336,2458598.75,1.3826114765140787e+17,11,0.17036937177181244,17.96339988708496,21.431800842285156,Kulkarni,18.096099853515625,2942.05029296875,0.007000000216066837,844,0.6129999756813049,1.3826114765140787e+17,-999.0,15.319999694824219,0.6650000214576721,114.82874298095703,8.466440200805664,7.836605548858643,0.029999999329447746,0.9966670274734497,0,15.811264038085938,-1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aacwbiw,687435092015015058,58441.43359375,2,16.972614288330078,14.858809471130371,16.8843994140625,14.845772743225098,0.05545740947127342,0.016584299504756927,0.022099999710917473,0.014791262336075306,114.82877349853516,25.22237777709961,0.7566666603088379,615,35,0,2458042.0,0.4165874719619751,58,687435087872.0,0.533747673034668,14.909799575805664,-999.0,16.845600128173828,0.017000000923871994,-999.0,-0.08821400254964828,-1000.0,0.9970830082893372,15.026000022888184,25.222488403320312,2458372.0,0.30797600746154785,14.800100326538086,15,0.996999979019165,20.492300033569336,2713.2548828125,14.942700386047363,0,20.410720825195312,0.017000000923871994,-0.0022229740861803293,2458154.75,2.0,112,0.6800000071525574,1.0675039291381836,1.274010181427002,0.49999597668647766,1.3826114765140787e+17,18.40839958190918,3.5263209342956543,17.9552001953125,1,ztf_20181119435081_000615_zr_c06_o_q1_scimrefdiffimg.fits,null,615120220,106.63259887695312,20,2458442.0,-999.0,11.540932655334473,15.081899642944336,2458442.0,1.3826114765140787e+17,11,0.3018513321876526,17.96339988708496,21.431800842285156,Kulkarni,18.096099853515625,2973.867431640625,-0.03700000047683716,687,1.1319999694824219,1.3826114765140787e+17,-999.0,15.026000022888184,0.6370000243186951,114.82872772216797,14.074130058288574,60.84739685058594,0.024299999698996544,0.9966670274734497,0,15.438005447387695,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aacwbiw,684443212015015037,58438.44140625,1,17.423891067504883,15.173909187316895,17.591699600219727,15.193662643432617,0.06736420094966888,0.01488890964537859,0.03240000084042549,0.012960396707057953,114.82878875732422,25.222396850585938,0.6800000071525574,615,32,6,2458042.0,0.323576956987381,37,684443238400.0,0.16043956577777863,14.909799575805664,-999.0,17.615999221801758,0.014000000432133675,-999.0,0.16780799627304077,-1000.0,0.9970830082893372,15.319999694824219,25.222476959228516,2458430.0,0.30797600746154785,14.800100326538086,15,1.0,20.492300033569336,2724.523193359375,14.942700386047363,0,20.856529235839844,0.014000000432133675,0.482239693403244,2458166.75,0.5707955360412598,107,0.7300000190734863,1.0110803842544556,4.550000190734863,0.15868131816387177,1.3826114765140787e+17,18.40839958190918,3.264829635620117,17.9552001953125,1,ztf_20181116443206_000615_zg_c06_o_q1_scimrefdiffimg.fits,null,615120120,95.22630310058594,20,2458439.0,-999.0,11.477559089660645,15.081899642944336,2458439.0,1.3826114765140787e+17,11,0.2604648172855377,17.96339988708496,21.431800842285156,Kulkarni,18.096099853515625,2985.273681640625,0.007000000216066837,684,0.6129999756813049,1.3826114765140787e+17,-999.0,15.319999694824219,0.722000002861023,114.82874298095703,7.691932201385498,14.20023250579834,0.0364999994635582,0.9966670274734497,0,15.507566452026367,1,0.9611252546310425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aacwbiw,1030517532015010017,58784.515625,2,18.026052474975586,14.959571838378906,18.2455997467041,14.971433639526367,0.09467736631631851,0.016949545592069626,0.08349999785423279,0.016676761209964752,114.82872009277344,25.22240447998047,0.7828571200370789,615,200,1,2458042.0,0.3015078008174896,17,1030517555200.0,0.4433443248271942,14.909799575805664,-999.0,18.20669937133789,0.017000000923871994,-999.0,0.21954700350761414,-1000.0,0.9970830082893372,15.026000022888184,25.222488403320312,2458372.0,0.30797600746154785,14.800100326538086,15,0.7829999923706055,20.492300033569336,2748.89111328125,14.942700386047363,0,19.577476501464844,0.017000000923871994,0.9086899757385254,2458154.75,2.0,457,0.9490000009536743,1.0895522832870483,2.1405484676361084,0.40690505504608154,1.3826114765140787e+17,18.40839958190918,1.3318761587142944,17.9552001953125,1,ztf_20191028517477_000615_zr_c06_o_q1_scimrefdiffimg.fits,null,615120220,183.65359497070312,20,2458785.0,-999.0,11.651649475097656,15.081899642944336,2458785.0,1.3826114765140787e+17,11,0.1965925097465515,17.96339988708496,21.431800842285156,Kulkarni,18.096099853515625,2896.846435546875,-0.03700000047683716,1030,1.1319999694824219,1.3826114765140787e+17,-999.0,15.026000022888184,0.8709999918937683,114.82872772216797,6.896337509155273,2.1205925941467285,0.09600000083446503,0.9966670274734497,0,15.515899658203125,-1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aacwbiw,689287382015015004,58443.2890625,1,16.83768081665039,15.080219268798828,16.882200241088867,15.088897705078125,0.04477359727025032,0.014308596029877663,0.04050000011920929,0.013723759911954403,114.82867431640625,25.22246551513672,0.7599999904632568,615,36,4,2458042.0,0.22305947542190552,4,689287397376.0,0.3575916290283203,14.909799575805664,-999.0,16.864200592041016,0.014000000432133675,-999.0,0.04451899975538254,-1000.0,0.9970830082893372,15.319999694824219,25.222476959228516,2458430.0,0.30797600746154785,14.800100326538086,15,0.9819999933242798,20.492300033569336,2697.05126953125,14.942700386047363,0,19.470422744750977,0.014000000432133675,-0.5049268007278442,2458166.75,1.253764271736145,115,0.6830000281333923,1.0998389720916748,1.909999966621399,0.3251308798789978,1.3826114765140787e+17,18.40839958190918,2.5882222652435303,17.9552001953125,1,ztf_20181121287373_000615_zg_c06_o_q1_scimrefdiffimg.fits,null,615120120,136.35470581054688,20,2458443.75,-999.0,11.680620193481445,15.081899642944336,2458443.75,1.3826114765140787e+17,11,0.2075355052947998,17.96339988708496,21.431800842285156,Kulkarni,18.096099853515625,2944.145263671875,0.007000000216066837,689,0.6129999756813049,1.3826114765140787e+17,-999.0,15.319999694824219,0.6209999918937683,114.82874298095703,9.048511505126953,7.195030689239502,0.04969999939203262,0.9966670274734497,0,15.72501277923584,1,0.9296248555183411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aacwbiw,768181702015015017,58522.18359375,1,17.106298446655273,15.128429412841797,17.371000289916992,15.167106628417969,0.0860540047287941,0.018206410109996796,0.029200000688433647,0.0127515634521842,114.82874298095703,25.222469329833984,0.5542857050895691,615,55,0,2458042.0,0.0416836142539978,17,768181731328.0,0.31968504190444946,14.909799575805664,-999.0,17.372699737548828,0.014000000432133675,-999.0,0.2647010087966919,-1000.0,0.9970830082893372,15.319999694824219,25.222476959228516,2458430.0,0.30797600746154785,14.800100326538086,15,0.9819999933242798,20.492300033569336,2688.91943359375,14.942700386047363,0,20.500988006591797,0.014000000432133675,-0.27639269828796387,2458166.75,1.1358745098114014,150,0.8119999766349792,1.1941176652908325,2.5399999618530273,0.26771652698516846,1.3826114765140787e+17,18.40839958190918,3.129988670349121,17.9552001953125,1,ztf_20190208181701_000615_zg_c06_o_q1_scimrefdiffimg.fits,null,615120120,82.94120025634766,20,2458522.75,-999.0,11.493696212768555,15.081899642944336,2458522.75,1.3826114765140787e+17,11,0.049943707883358,17.96339988708496,21.431800842285156,Kulkarni,18.096099853515625,2997.558837890625,0.007000000216066837,768,0.6129999756813049,1.3826114765140787e+17,-999.0,15.319999694824219,0.6800000071525574,114.82874298095703,22.742225646972656,12.226808547973633,0.03310000151395798,0.9966670274734497,0,15.756290435791016,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aacwbiw,669517662015010008,58423.51953125,2,16.970844268798828,14.858556747436523,17.001399993896484,14.862871170043945,0.043047964572906494,0.01581605337560177,0.025699999183416367,0.01506137102842331,114.82874298095703,25.22247886657715,0.8433333039283752,615,23,1,2458042.0,0.06937416642904282,8,669517676544.0,0.323199987411499,14.909799575805664,-999.0,16.974199295043945,0.017000000923871994,-999.0,0.030556000769138336,-1000.0,0.9970830082893372,15.026000022888184,25.222488403320312,2458372.0,0.30797600746154785,14.800100326538086,15,0.8690000176429749,20.492300033569336,2712.888916015625,14.942700386047363,0,20.037567138671875,0.017000000923871994,0.10593549907207489,2458154.75,1.1601614952087402,92,0.8080000281333923,1.0520833730697632,2.5,0.30720001459121704,1.3826114765140787e+17,18.40839958190918,3.0361671447753906,17.9552001953125,1,ztf_20181101517650_000615_zr_c06_o_q1_scimrefdiffimg.fits,null,615120220,107.2531967163086,20,2458424.0,-999.0,11.460097312927246,15.081899642944336,2458424.0,1.3826114765140787e+17,11,0.0818692073225975,17.96339988708496,21.431800842285156,Kulkarni,18.096099853515625,2973.246826171875,-0.03700000047683716,669,1.1319999694824219,1.3826114765140787e+17,-999.0,15.026000022888184,0.7680000066757202,114.82872772216797,8.940313339233398,27.00572967529297,0.02979999966919422,0.9966670274734497,0,15.788090705871582,-1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aacwbiw,1024535782015010014,58778.53515625,1,17.70143699645996,15.205188751220703,17.805999755859375,15.215237617492676,0.07694172114133835,0.014773243106901646,0.05860000103712082,0.013807772658765316,114.8288345336914,25.222517013549805,0.9614285826683044,615,195,0,2458042.0,0.32874685525894165,14,1024535756800.0,0.4063926935195923,14.909799575805664,-999.0,17.842599868774414,0.014000000432133675,-999.0,0.10456299781799316,-1000.0,0.9970830082893372,15.319999694824219,25.222476959228516,2458430.0,0.30797600746154785,14.800100326538086,15,0.9940000176429749,20.492300033569336,2790.331787109375,14.942700386047363,0,19.6529483795166,0.014000000432133675,0.20313480496406555,2458166.75,1.5809216499328613,453,0.8899999856948853,1.0607866048812866,2.190000057220459,0.38310500979423523,1.3826114765140787e+17,18.40839958190918,1.8469479084014893,17.9552001953125,1,ztf_20191022535787_000615_zg_c06_o_q1_scimrefdiffimg.fits,null,615120120,177.25079345703125,20,2458779.0,-999.0,11.134881019592285,15.081899642944336,2458779.0,1.3826114765140787e+17,11,0.381603866815567,17.96339988708496,21.431800842285156,Kulkarni,18.096099853515625,2903.249267578125,0.007000000216066837,1024,0.6129999756813049,1.3826114765140787e+17,-999.0,15.319999694824219,0.8389999866485596,114.82874298095703,19.36174774169922,2.1795926094055176,0.07410000264644623,0.9966670274734497,0,15.9547758102417,-1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aacwbiw,1027476492015010040,58781.4765625,1,17.83245086669922,15.217643737792969,17.84589958190918,15.218847274780273,0.09628663957118988,0.015406451188027859,0.04610000178217888,0.013397663831710815,114.82853698730469,25.222455978393555,0.8271428346633911,615,195,0,2458042.0,0.6841736435890198,40,1027476488192.0,0.4238317608833313,14.909799575805664,-999.0,17.83180046081543,0.014000000432133675,-999.0,0.013450000435113907,-1000.0,0.9970830082893372,15.319999694824219,25.222476959228516,2458430.0,0.30797600746154785,14.800100326538086,15,0.9929999709129333,20.492300033569336,2785.2666015625,14.942700386047363,0,20.117422103881836,0.014000000432133675,0.576111912727356,2458166.75,1.6607626676559448,454,0.9070000052452087,1.1688144207000732,2.140000104904175,0.3626168370246887,1.3826114765140787e+17,18.40839958190918,2.271522283554077,17.9552001953125,1,ztf_20191025476493_000615_zg_c06_o_q1_scimrefdiffimg.fits,null,615120120,176.8717041015625,20,2458782.0,-999.0,12.118541717529297,15.081899642944336,2458782.0,1.3826114765140787e+17,11,0.6709358096122742,17.96339988708496,21.431800842285156,Kulkarni,18.096099853515625,2903.62841796875,0.007000000216066837,1027,0.6129999756813049,1.3826114765140787e+17,-999.0,15.319999694824219,0.7760000228881836,114.82874298095703,22.591461181640625,5.033262252807617,0.05290000140666962,0.9966670274734497,0,15.65820598602295,-1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aacwbiw,701495472015015030,58455.49609375,2,16.788198471069336,14.83049488067627,16.770299911499023,14.82752513885498,0.05819699540734291,0.017133884131908417,0.021800000220537186,0.014620750211179256,114.82878875732422,25.222423553466797,0.753333330154419,615,40,0,2458042.0,0.30430078506469727,30,701495443456.0,0.2024489790201187,14.909799575805664,-999.0,16.76059913635254,0.017000000923871994,-999.0,-0.01789899915456772,-1000.0,0.9970830082893372,15.026000022888184,25.222488403320312,2458372.0,0.30797600746154785,14.800100326538086,15,0.9990000128746033,20.492300033569336,2706.70068359375,14.942700386047363,0,20.15602684020996,0.017000000923871994,-0.2293234020471573,2458154.75,0.572951078414917,122,0.9919999837875366,1.1259931325912476,4.900000095367432,0.17979592084884644,1.3826114765140787e+17,18.40839958190918,3.3857269287109375,17.9552001953125,1,ztf_20181203495440_000615_zr_c06_o_q1_scimrefdiffimg.fits,null,615120220,74.46990203857422,20,2458456.0,-999.0,11.421395301818848,15.081899642944336,2458456.0,1.3826114765140787e+17,11,0.1985761970281601,17.96339988708496,21.431800842285156,Kulkarni,18.096099853515625,3006.030029296875,-0.03700000047683716,701,1.1319999694824219,1.3826114765140787e+17,-999.0,15.026000022888184,0.8809999823570251,114.82872772216797,8.870458602905273,13.190662384033203,0.024900000542402267,0.9966670274734497,0,15.605908393859863,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aacwbiw,837151192015015014,58591.15234375,1,15.896245002746582,14.817758560180664,15.92770004272461,14.829300880432129,0.02657991275191307,0.013213860802352428,0.014999999664723873,0.010446334257721901,114.82875061035156,25.222431182861328,0.8742856979370117,615,67,1,2458042.0,0.1698293685913086,14,837151162368.0,0.23395638167858124,14.909799575805664,-999.0,15.937999725341797,0.014000000432133675,-999.0,0.03145499899983406,-1000.0,0.9970830082893372,15.319999694824219,25.222476959228516,2458430.0,0.30797600746154785,14.800100326538086,15,0.9890000224113464,20.492300033569336,2732.940673828125,14.942700386047363,0,19.681474685668945,0.014000000432133675,-0.05109766870737076,2458166.75,0.7402358055114746,169,0.7509999871253967,1.097953200340271,3.2100000381469727,0.2130841165781021,1.3826114765140787e+17,18.40839958190918,3.7537739276885986,17.9552001953125,1,ztf_20190418151192_000615_zg_c06_o_q1_scimrefdiffimg.fits,null,615120120,101.3595962524414,20,2458591.75,-999.0,11.517616271972656,15.081899642944336,2458591.75,1.3826114765140787e+17,11,0.09991757571697235,17.96339988708496,21.431800842285156,Kulkarni,18.096099853515625,2979.140380859375,0.007000000216066837,837,0.6129999756813049,1.3826114765140787e+17,-999.0,15.319999694824219,0.6840000152587891,114.82874298095703,21.459575653076172,11.578039169311523,0.018400000408291817,0.9966670274734497,0,15.619349479675293,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
